STRUCTURE_NUMBER_008,LAT_016,LONG_017,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071
4.033E+13,35323230,101082430,1,5,3,4,5,6,6,N,5,6,N,5,6
4.03301E+13,35193937,101095764,1,5,1,N,N,N,7,6,6,7,N,5,6
4.03301E+13,35170199,101100702,1,5,4,7,6,6,6,N,6,4,N,5,6
4.03301E+13,35161109,101064996,1,5,1,N,N,N,5,6,6,7,N,5,6
4.03301E+13,35163838,101064997,1,5,1,N,N,N,7,6,6,7,N,5,6
4.03302E+13,35171296,101322616,1,2,5,7,8,8,N,N,8,9,9,5,N
4.03303E+13,35175830,101183916,1,5,1,N,N,N,7,7,6,9,N,5,7
4.03303E+13,35172894,101142294,1,5,1,N,N,N,6,7,6,9,N,5,6
040330LK8908003,35121160,101063630,1,5,1,N,N,N,8,7,7,3,N,5,9
4.056E+13,36205684,102592024,1,5,5,6,7,7,7,N,7,6,N,5,9
4.056E+13,36205636,102591637,1,5,5,7,7,7,7,N,7,6,N,5,9
4.056E+13,36162824,102514206,1,5,1,N,N,N,6,7,6,N,N,5,6
4.056E+13,36074113,102365534,1,5,5,6,7,7,7,N,7,6,N,5,9
4.056E+13,36074209,102370006,1,5,5,7,7,7,7,N,7,6,N,5,9
4.056E+13,36285045,102131838,1,5,1,N,N,N,6,7,6,9,N,5,6
4.056E+13,36254736,102322506,1,5,1,N,N,N,6,6,6,9,N,5,6
4.056E+13,36130840,102155171,1,5,1,N,N,N,6,7,6,4,N,5,6
4.056E+13,36132832,102151813,1,5,1,N,N,N,7,7,6,9,N,5,6
4.056E+13,36150570,102123387,1,5,1,N,N,N,6,7,6,5,N,5,6
4.056E+13,36160395,102105515,1,5,1,N,N,N,7,7,6,9,N,5,6
4.05601E+13,36231290,102533190,1,5,1,7,7,7,7,N,6,4,N,5,6
4.05601E+13,36230470,102571249,1,5,3,8,7,6,6,N,6,5,N,5,7
4.05601E+13,36044665,102352427,1,5,3,N,N,N,7,6,6,6,N,5,7
4.05601E+13,36214046,103014406,1,5,1,N,N,N,7,7,6,6,N,5,7
4.05601E+13,36173026,103022857,1,5,1,6,6,6,7,N,6,4,N,5,6
4.05601E+13,36134344,103021940,1,5,1,6,6,5,7,N,5,4,N,4,6
4.05601E+13,36212601,103014431,1,5,5,7,8,7,6,N,7,6,N,5,9
4.05601E+13,36082709,102521231,1,5,1,N,N,N,6,7,6,9,N,5,7
4.05601E+13,36082670,102514166,1,5,5,7,7,6,7,N,6,9,N,5,7
4.05601E+13,36212020,102143103,1,5,1,7,7,6,7,N,6,4,N,5,7
4.05602E+13,36184437,102474294,1,5,1,6,6,6,6,N,6,4,N,4,7
4.059E+13,35105719,103003451,1,5,1,N,N,N,8,7,6,N,N,5,9
4.059E+13,35105433,103020117,1,1,5,7,8,7,N,N,7,9,5,5,N
4.059E+13,35105949,103015519,1,5,1,N,N,N,8,7,6,N,N,5,6
4.059E+13,34455370,102274213,1,5,1,N,N,N,7,7,6,N,N,5,6
4.059E+13,34480802,102250478,1,5,5,7,8,7,7,N,7,9,N,5,9
4.059E+13,34501759,102205992,1,5,1,N,N,N,7,7,6,9,N,5,6
4.059E+13,35021524,102240799,1,5,1,N,N,N,7,6,6,6,N,5,6
4.059E+13,35072199,102240300,1,5,1,N,N,N,7,7,6,7,N,5,6
4.059E+13,34481792,102241987,1,5,3,6,6,6,6,N,6,6,N,4,6
4.059E+13,34532210,102241583,1,5,1,N,N,N,7,6,6,N,N,5,6
4.059E+13,34452540,102223762,1,5,5,8,8,7,7,N,7,6,N,5,6
4.05901E+13,35035822,102121342,1,5,1,N,N,N,7,7,6,6,N,5,6
4.05901E+13,35021900,102121398,1,5,1,N,N,N,8,7,6,6,N,5,6
4.05901E+13,34494205,102540892,1,5,1,N,N,N,7,6,6,9,N,5,6
4.05901E+13,34482407,102193413,1,5,1,N,N,N,7,7,6,6,N,5,7
4.05901E+13,34483833,102234244,1,5,1,4,4,5,7,N,4,4,N,4,6
4.05901E+13,35014225,102331805,1,5,1,N,N,N,8,6,6,6,N,5,7
4.05901E+13,34465745,102484993,1,5,1,N,N,N,6,6,6,7,N,5,3
4.05901E+13,34454154,102414502,1,5,5,7,8,7,7,N,7,6,N,5,6
4.05902E+13,34473290,102304330,1,5,1,N,N,N,7,6,6,N,N,5,3
4.05903E+13,35060944,102132279,1,5,1,N,N,N,7,7,6,7,N,5,3
4.05903E+13,34492348,102210968,1,5,1,7,7,6,7,N,6,7,N,5,6
040590AA0114001,34462559,102361000,1,5,4,7,6,5,8,N,5,5,N,1,7
040590AA0129001,34451203,102505527,1,5,3,7,6,6,8,N,6,4,N,5,4
040590AA0203001,35024551,102184868,1,5,4,7,6,6,6,N,4,7,N,1,7
040590AA0259001,34505240,102132321,1,5,4,7,6,6,6,N,4,6,N,1,7
4.091E+13,35320071,100561673,1,5,1,N,N,N,6,6,6,6,N,5,6
4.091E+13,35364056,100435869,1,5,1,N,N,N,7,6,6,N,N,5,6
4.091E+13,35105887,101003048,1,1,5,7,7,7,N,N,4,6,6,5,N
4.091E+13,35115404,101050356,1,0,5,6,7,6,N,N,3,8,N,5,N
4.091E+13,35115429,101050620,1,0,5,6,8,6,N,N,3,8,N,5,N
4.091E+13,35105888,100581691,1,1,5,6,6,6,N,N,6,9,6,5,N
4.091E+13,35121358,100472046,1,0,1,7,7,6,N,N,6,8,N,5,N
4.091E+13,35121181,100472040,1,0,1,6,6,5,N,N,5,8,N,5,N
4.091E+13,35134310,100375405,1,1,6,7,7,7,N,N,7,6,6,5,N
4.091E+13,35125696,100411828,1,1,5,7,7,7,N,N,7,9,7,5,N
4.091E+13,35124905,100432422,1,1,5,7,7,7,N,N,7,9,6,5,N
4.091E+13,35133612,100351397,1,0,5,6,6,6,N,N,6,6,N,5,N
4.091E+13,35133507,100351635,1,0,5,6,6,6,N,N,6,6,N,5,N
4.091E+13,35133460,100360034,1,1,5,7,8,6,N,N,6,6,7,5,N
4.091E+13,35133563,100363394,1,1,5,7,7,6,N,N,6,9,6,5,N
4.091E+13,35134061,100371670,1,0,5,6,6,4,N,N,4,6,N,5,N
4.091E+13,35133999,100372062,1,0,5,6,6,4,N,N,4,6,N,5,N
4.091E+13,35125384,100440360,1,1,5,7,7,7,N,N,7,9,6,5,N
4.091E+13,35134779,100353707,1,5,1,N,N,N,6,6,6,9,N,5,6
4.091E+13,35251509,100582895,1,5,3,7,6,5,6,N,5,9,N,5,6
4.091E+13,35115370,100582880,1,5,1,7,6,7,6,N,6,9,N,5,6
4.091E+13,35251746,100550339,1,5,1,5,5,6,6,N,5,4,N,5,6
4.091E+13,35325432,100453388,1,5,1,N,N,N,6,6,6,N,N,5,6
4.091E+13,35325580,100420918,1,5,1,N,N,N,7,5,5,N,N,5,7
4.091E+13,35310305,100341528,1,5,1,N,N,N,8,6,6,8,N,5,6
4.091E+13,35315894,100592867,1,5,1,N,N,N,6,7,5,9,N,5,6
4.091E+13,35323440,100581905,1,5,1,N,N,N,5,5,5,5,N,5,3
4.091E+13,35351857,100571525,1,5,1,7,7,6,6,N,6,7,N,5,3
4.09101E+13,35293441,100521061,1,0,4,5,6,5,N,N,5,9,N,5,N
4.09101E+13,35273175,100492100,1,5,1,6,6,5,7,N,5,8,N,5,6
4.09101E+13,35235749,100431691,1,5,2,6,5,6,8,N,5,9,N,5,6
4.09101E+13,35244308,100435481,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09101E+13,35160623,100363454,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09101E+13,35163374,100363452,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09101E+13,35193442,100363428,1,5,5,7,7,6,7,N,6,7,N,5,6
4.09101E+13,35253528,100454715,1,5,5,7,8,7,7,N,7,9,N,5,9
4.09101E+13,35141437,100444107,1,5,1,N,N,N,8,7,6,N,N,5,6
4.09101E+13,35221651,100464983,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09101E+13,35193335,100464555,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09101E+13,35171228,100460957,1,5,5,7,7,7,8,N,7,9,N,5,6
4.09101E+13,35161408,100460939,1,5,5,7,7,7,7,N,7,9,N,5,6
4.09101E+13,35124969,100353116,1,5,1,N,N,N,7,5,5,8,N,5,6
4.09102E+13,35260398,100500852,1,5,1,N,N,N,7,6,6,9,N,5,6
4.09102E+13,35260495,100482665,1,5,1,N,N,N,7,7,6,6,N,5,3
4.09102E+13,35260503,100484296,1,5,5,7,7,6,5,N,6,7,N,5,6
4.09102E+13,35260497,100460320,1,5,1,N,N,N,7,6,6,7,N,5,4
4.09102E+13,35245651,100373256,1,5,1,5,5,6,6,N,5,5,N,5,7
4.09102E+13,35245596,100410996,1,5,1,4,6,6,7,N,6,4,N,5,7
4.09102E+13,35260028,100444989,1,5,5,7,8,6,7,N,6,9,N,5,7
4.09102E+13,35255144,100441955,1,5,5,8,7,7,7,N,7,9,N,5,9
4.09102E+13,35242015,100364378,1,5,5,7,7,6,7,N,6,6,N,5,9
4.09102E+13,35242683,101024053,1,5,1,N,N,N,7,6,6,N,N,5,6
4.09102E+13,35132632,101035416,1,5,1,5,5,6,6,N,5,4,N,5,6
4.09102E+13,35352365,100503840,1,5,1,5,5,6,6,N,5,4,N,5,7
4.09102E+13,35222123,100333609,1,5,1,5,5,5,8,N,5,6,N,5,6
4.09102E+13,35325259,100555513,1,2,5,6,7,6,N,N,6,9,9,5,N
4.09102E+13,35270525,100452948,1,5,5,7,8,8,8,N,8,8,N,5,8
4.09102E+13,35320588,100592315,1,5,1,N,N,N,5,6,6,5,N,5,4
4.09109E+13,35322977,100574741,1,5,1,7,7,7,6,N,7,2,N,5,7
4.09109E+13,35324132,100581693,1,5,1,N,N,N,6,6,5,5,N,5,7
040910AA0162001,35120529,100342757,1,5,3,6,6,6,7,N,6,4,N,5,4
040910AA0198001,35245692,100475668,1,5,1,6,6,6,6,N,6,4,N,5,7
040910AA0199002,35253752,100485134,1,5,1,6,6,7,7,N,6,4,N,5,7
040910AA0228001,35272564,100510752,1,5,1,6,6,6,6,N,6,3,N,5,7
040910AA0276003,35114434,101003094,1,5,5,7,7,6,6,N,6,5,N,5,7
040910AA0279001,35115754,101014873,1,5,1,N,N,N,7,7,7,5,N,5,7
040910AA0289001,35122902,100542511,1,5,1,7,6,6,6,N,6,4,N,5,7
040910AA0298001,35242635,101013692,1,5,4,7,6,6,6,N,5,4,N,2,7
040910AA0357001,35344036,100550763,1,5,1,7,6,7,6,N,6,6,N,5,7
040910AA0422003,35252006,100485697,1,5,1,N,N,N,7,7,7,6,N,5,7
040910B00135001,35330008,100572708,1,5,1,N,N,N,6,7,6,2,N,5,7
040910B00140001,35325164,100573267,1,5,1,N,N,N,7,6,6,6,N,5,7
040910B00220001,35323169,100583090,1,5,1,6,6,6,7,N,6,5,N,5,7
040910B00425001,35323897,100574261,1,5,1,N,N,N,6,6,6,5,N,5,7
040910B00475002,35323296,100575526,1,5,1,7,7,7,7,N,7,5,N,5,9
040910B00510001,35323581,100580017,1,5,1,N,N,N,7,5,5,6,N,5,7
4.099E+13,36260878,101210749,1,5,1,N,N,N,7,6,6,7,N,5,3
4.099E+13,36242660,101210857,1,5,1,N,N,N,7,5,5,7,N,5,6
4.099E+13,36164793,101211271,1,5,1,6,6,6,6,N,6,4,N,5,6
4.099E+13,36151375,101225528,1,5,5,7,7,8,8,N,7,8,N,5,8
4.099E+13,36115243,101131944,1,5,5,7,7,7,6,N,7,7,N,5,6
4.099E+13,36120884,101182448,1,5,5,7,8,7,8,N,7,8,N,5,8
4.09901E+13,36161025,101255134,1,5,1,N,N,N,6,6,6,9,N,5,3
4.09901E+13,36160849,101214678,1,5,1,6,6,6,6,N,5,4,N,5,6
4.09901E+13,36174548,101370984,1,5,1,5,5,5,5,N,5,4,N,5,6
4.09901E+13,36282960,101130368,1,5,1,7,6,6,7,N,6,4,N,5,7
4.09901E+13,36241489,101163498,1,5,3,N,N,N,7,7,6,5,N,5,7
4.09901E+13,36261214,101163092,1,5,3,N,N,N,5,7,6,5,N,5,7
4.09901E+13,36255844,101270653,1,5,5,7,7,7,6,N,7,9,N,5,6
4.09901E+13,36035775,101273168,1,5,1,6,6,6,6,N,6,9,N,5,6
4.09901E+13,36094552,101263764,1,5,1,6,6,6,6,N,4,7,N,5,6
4.09901E+13,36095958,101263738,1,5,1,N,N,N,8,7,6,9,N,5,3
4.09901E+13,36152071,101243356,1,5,1,6,6,6,6,N,4,7,N,5,6
4.09901E+13,36241910,101304938,1,5,1,N,N,N,7,7,6,9,N,5,4
4.09901E+13,36211294,101305078,1,5,1,N,N,N,8,7,6,9,N,5,4
4.09901E+13,36175556,101305246,1,5,1,N,N,N,7,7,6,9,N,5,4
4.09901E+13,36233962,101304942,1,5,5,7,7,6,7,N,6,6,N,5,7
4.09902E+13,36072917,101163578,1,5,1,N,N,N,7,6,6,6,N,5,4
4.09902E+13,36072974,101285391,1,0,1,6,6,6,N,N,6,6,N,5,N
4.09902E+13,36072966,101275900,1,5,5,6,8,6,7,N,6,6,N,5,9
4.09902E+13,36161383,101151835,1,5,1,6,6,6,6,N,6,4,N,5,6
4.09902E+13,36153194,101151781,1,5,1,6,6,6,6,N,6,4,N,5,6
4.09903E+13,36212610,101221470,1,5,1,N,N,N,7,6,6,6,N,5,4
4.09903E+13,36212898,101304264,1,5,1,N,N,N,6,6,6,9,N,5,4
4.09903E+13,36142338,101120291,1,5,1,N,N,N,5,6,6,N,N,5,7
4.09903E+13,36135630,101120240,1,5,1,6,6,6,6,N,6,5,N,5,7
040990AA0119001,36285647,101340376,1,5,1,5,5,5,6,N,5,4,N,2,7
040990AA0162001,36250328,101071758,1,5,1,6,6,6,6,N,6,6,N,5,7
040990AA0195003,36061349,101182385,1,5,1,N,N,N,7,7,7,6,N,5,8
040990AA0202001,36045177,101181351,1,5,1,N,N,N,6,6,6,6,N,5,7
040990AA0203001,36054485,101173460,1,5,1,N,N,N,6,6,6,6,N,5,7
040990AA0217001,36045325,101291761,1,5,1,5,6,6,6,N,6,5,N,5,7
040990AA0228003,36103115,101341009,1,5,1,N,N,N,7,7,7,5,N,5,8
040990AA0238001,36153624,101252245,1,5,1,N,N,N,7,7,6,6,N,5,7
4.104E+13,35584729,102270608,1,5,1,N,N,N,7,7,5,9,N,5,6
4.104E+13,35523919,102232773,1,1,5,6,7,7,N,N,7,6,6,5,N
4.104E+13,35402386,102182762,1,5,1,N,N,N,6,5,5,N,N,5,7
4.104E+13,35403014,102165065,1,5,1,N,N,N,6,6,6,9,N,5,7
4.104E+13,35412950,102113686,1,5,1,N,N,N,7,6,6,N,N,5,9
4.104E+13,35403589,102161578,1,5,1,7,7,7,7,N,7,9,N,5,9
4.104E+13,35413015,102145514,1,5,1,7,7,7,7,N,7,9,N,5,9
4.104E+13,35413528,102124645,1,5,1,7,7,7,8,N,7,9,N,5,9
4.104E+13,35380052,102184288,1,5,1,7,7,6,6,N,6,7,N,5,9
4.104E+13,35450486,102533526,1,5,2,5,5,5,7,N,5,6,N,5,6
4.104E+13,35452746,102530032,1,5,5,6,6,7,7,N,6,6,N,5,9
4.104E+13,36030479,102324016,1,5,5,7,7,7,7,N,7,6,N,5,9
4.10401E+13,35455393,102115188,1,5,1,N,N,N,6,7,6,3,N,5,9
4.10401E+13,35412883,102221381,1,5,1,6,6,6,7,N,6,4,N,5,7
4.10401E+13,35400240,102285510,1,0,5,7,7,7,8,N,7,7,N,5,7
4.10401E+13,35464466,102575477,1,5,1,7,6,6,5,N,6,5,N,5,7
4.10402E+13,35504916,102304803,1,5,1,5,5,6,7,N,5,4,N,5,7
4.107E+13,35583120,100273398,1,5,3,6,7,6,6,N,5,8,N,5,6
4.107E+13,35564561,100252518,1,5,3,6,7,6,7,N,5,7,N,5,6
4.107E+13,35563556,100222002,1,5,3,6,7,7,7,N,7,8,N,5,9
4.107E+13,35561060,100221323,1,5,5,7,7,6,7,N,6,9,N,5,9
4.107E+13,35583157,100273497,1,5,5,7,7,7,8,N,7,8,N,5,8
4.107E+13,36014955,100293512,1,5,5,7,8,8,8,N,8,8,N,5,8
4.107E+13,35452066,100231061,1,5,1,N,N,N,7,6,6,7,N,5,6
4.107E+13,35430285,100224584,1,5,5,7,7,7,7,N,7,7,N,5,9
4.107E+13,35422630,100223544,1,5,1,N,N,N,6,6,6,6,N,5,6
4.107E+13,35515904,100235683,1,5,1,N,N,N,7,6,6,6,N,5,6
4.107E+13,35390694,100213118,1,5,1,N,N,N,6,6,6,7,N,5,6
4.107E+13,35451862,100312649,1,5,1,N,N,N,4,7,6,7,N,5,6
4.107E+13,35483221,100235637,1,1,5,6,7,6,N,N,6,8,7,5,N
4.107E+13,35595819,100172274,1,5,1,N,N,N,6,6,6,N,N,5,6
4.107E+13,35473706,100135505,1,5,1,N,N,N,8,7,6,6,N,5,6
4.10701E+13,35380219,100254429,1,5,1,N,N,N,7,6,6,6,N,5,7
4.10701E+13,35380200,100221377,1,5,1,N,N,N,7,6,6,6,N,5,7
4.10701E+13,35380226,100273182,1,5,1,N,N,N,7,7,6,N,N,5,7
4.10701E+13,35413144,100172371,1,5,1,N,N,N,6,7,6,6,N,5,6
4.10701E+13,35413114,100194009,1,5,3,N,N,N,6,7,6,7,N,5,6
4.10701E+13,35413150,100101660,1,5,3,N,N,N,6,6,6,9,N,5,6
4.10702E+13,35385460,100054659,1,5,1,N,N,N,7,7,6,6,N,5,6
4.10702E+13,35385459,100053213,1,5,1,N,N,N,8,7,6,6,N,5,6
4.10702E+13,35385451,100041742,1,5,1,N,N,N,7,7,6,6,N,5,6
4.10702E+13,35542616,100212515,1,5,1,N,N,N,4,7,6,N,N,5,4
4.10702E+13,35542596,100210159,1,5,1,N,N,N,7,7,6,7,N,5,4
4.10703E+13,35432730,100064371,1,5,1,N,N,N,8,6,6,6,N,5,7
4.10703E+13,35432711,100064371,1,5,1,N,N,N,8,6,6,6,N,5,7
4.10703E+13,35432743,100064371,1,5,1,N,N,N,8,6,6,6,N,5,7
4.10703E+13,35431144,100064383,1,5,1,6,6,7,7,N,6,6,N,5,8
4.10703E+13,35394558,100141260,1,5,1,N,N,N,5,5,5,N,N,5,7
041070AA0103002,35544357,100241549,1,5,5,5,6,6,6,N,6,4,N,5,7
041070AA0110001,35541942,100235432,1,2,5,7,8,7,N,N,7,6,6,5,N
041070AA0158003,35385464,100145629,1,5,1,7,7,6,6,N,6,6,N,5,7
041070AA0214004,35371014,100165564,1,5,1,8,8,7,8,N,7,7,N,5,8
4.118E+13,35510241,101262890,1,5,1,N,N,N,6,6,6,6,N,5,6
4.118E+13,35550139,101261830,1,0,3,6,6,6,N,N,6,7,N,5,N
4.118E+13,35435290,101250573,1,5,4,7,6,5,7,N,5,7,N,5,6
4.118E+13,35435630,101250493,1,5,5,6,6,6,7,N,6,8,N,5,6
4.118E+13,35384420,101235459,1,2,5,6,5,5,N,N,5,7,5,5,N
4.118E+13,35384463,101235517,1,2,5,7,7,7,N,N,7,6,5,5,N
4.118E+13,35422403,101245260,1,5,5,7,7,7,7,N,7,9,N,5,8
4.118E+13,35390348,101272129,1,5,1,N,N,N,6,6,6,9,N,5,6
4.118E+13,35381833,101293173,1,5,1,N,N,N,8,6,6,N,N,5,9
4.118E+13,35393801,101235526,6,1,2,6,6,5,N,N,5,4,4,2,N
4.118E+13,35394269,101235475,6,1,2,6,6,5,N,N,5,9,4,2,N
4.118E+13,35391753,101255906,6,4,5,7,7,6,N,N,6,6,7,5,N
4.118E+13,35391682,101255877,6,4,5,7,7,7,N,N,7,6,7,5,N
4.118E+13,35391748,101252323,1,5,5,7,7,7,6,N,7,7,N,5,9
4.118E+13,35372810,101321497,1,5,5,6,7,7,7,N,7,9,N,5,9
4.118E+13,35391823,101252171,1,5,5,7,8,7,6,N,7,6,N,5,9
4.118E+13,35393855,101235575,6,1,2,6,6,5,N,N,5,9,4,2,N
4.118E+13,35394279,101235526,6,1,2,6,6,5,N,N,5,4,4,2,N
4.118E+13,35383294,101184669,1,5,5,7,7,6,6,N,6,6,N,5,9
4.118E+13,35395288,101210493,1,5,5,6,7,6,7,N,6,6,N,5,9
4.118E+13,35383356,101184615,1,5,5,6,7,6,6,N,6,6,N,5,9
4.118E+13,35395333,101210802,1,5,5,7,7,7,7,N,7,6,N,5,9
4.11801E+13,35504934,101363779,1,5,1,N,N,N,8,6,6,7,N,5,6
4.11801E+13,35494665,101314379,1,5,3,5,6,6,7,N,5,7,N,5,6
4.11801E+13,35495276,101301925,1,5,3,5,6,6,8,N,5,7,N,5,6
4.11801E+13,35485952,101263366,1,5,1,N,N,N,6,6,6,9,N,5,6
4.11801E+13,35495132,101240653,1,5,3,8,7,6,7,N,6,6,N,5,7
4.11801E+13,35395653,101183321,1,5,1,5,5,5,6,N,5,4,N,5,9
4.11801E+13,36002290,101274627,1,5,5,7,8,7,7,N,7,9,N,5,9
4.11801E+13,35440498,101313916,1,5,1,7,6,5,6,N,5,6,N,5,6
4.11801E+13,36012463,101304161,1,5,1,N,N,N,7,7,6,7,N,5,6
4.11801E+13,36012397,101270746,1,5,1,6,6,5,7,N,5,7,N,5,9
4.11801E+13,36012380,101261753,1,5,1,N,N,N,8,7,7,6,N,5,6
4.11801E+13,36012483,101332315,1,5,3,N,N,N,5,7,6,7,N,5,9
4.11802E+13,35575556,101364057,1,5,1,N,N,N,7,6,6,8,N,5,7
4.11802E+13,35382876,101253066,1,5,1,7,7,6,7,N,6,9,N,5,9
4.11802E+13,35480699,101241101,1,5,4,5,5,6,4,N,5,2,N,5,9
4.11802E+13,35435751,101354555,1,5,1,N,N,N,5,6,6,N,N,5,9
4.11802E+13,35403872,101284755,1,5,1,N,N,N,7,7,7,5,N,5,9
4.11802E+13,35421432,101303875,1,5,5,7,7,7,7,N,7,6,N,5,9
041180AA0108001,36005397,101284880,1,5,3,7,7,6,5,N,6,6,N,3,7
041180AA0109001,36005920,101305754,1,5,3,5,5,5,5,N,5,6,N,4,7
041180AA0225004,35443971,101204098,1,5,5,6,7,7,7,N,7,5,N,5,8
041180AA0230001,35463219,101200063,1,5,3,6,6,6,6,N,6,4,N,5,7
041180AA0246001,35510181,101255360,1,5,1,N,N,N,5,6,6,8,N,5,7
041180AA0368001,35423659,101245081,1,5,1,5,6,6,6,N,5,4,N,5,7
041180AA0381003,35414197,101143344,1,5,1,N,N,N,8,7,7,5,N,5,7
041180AA0395005,35435505,101072992,1,5,5,7,8,7,5,N,7,6,N,5,6
041180AA0396002,35375566,101110408,1,5,3,7,6,7,7,N,6,5,N,5,7
041180AA0396003,35391410,101110723,1,5,3,N,N,N,8,6,6,5,N,5,4
041180AA0455001,35432873,101245898,1,5,3,6,6,6,5,N,6,6,N,5,7
4.148E+13,36263727,100175469,1,0,3,7,6,6,N,N,6,6,N,4,N
4.148E+13,36265334,100183881,1,5,5,6,6,6,6,N,5,9,N,4,6
4.148E+13,36264892,100191249,1,5,5,8,8,8,8,N,8,8,N,5,7
4.148E+13,36260177,100020316,1,5,5,7,8,7,7,N,7,9,N,5,8
4.148E+13,36271120,100301004,1,5,1,N,N,N,7,6,6,N,N,5,9
4.148E+13,36271990,100323902,1,5,1,N,N,N,6,7,6,9,N,5,6
4.148E+13,36264493,100285805,1,0,5,6,7,6,N,N,5,7,N,5,N
4.148E+13,36264853,100284573,1,5,1,N,N,N,8,6,6,N,N,5,9
4.148E+13,36102006,100112008,1,5,1,6,6,6,6,N,5,4,N,4,6
4.148E+13,36102031,100142625,1,5,1,6,6,6,6,N,5,4,N,4,6
4.148E+13,36102052,100161019,1,5,1,6,6,5,7,N,5,4,N,4,6
4.148E+13,36040149,100010254,1,5,5,8,7,7,7,N,7,7,N,5,9
4.14801E+13,36252187,100163391,1,5,1,N,N,N,7,6,6,N,N,5,6
4.14801E+13,36141870,100163303,1,5,5,6,7,7,7,N,7,6,N,5,9
4.14801E+13,36094223,100163246,1,5,1,6,6,6,6,N,6,4,N,5,6
4.14801E+13,36283201,100315277,1,5,1,N,N,N,7,6,6,N,N,5,6
4.14801E+13,36223142,100314417,1,5,1,6,5,6,6,N,5,4,N,5,6
4.14801E+13,36195722,100314398,1,5,1,N,N,N,7,7,6,9,N,5,6
4.14801E+13,36155723,100314393,1,5,1,N,N,N,7,7,6,N,N,5,9
4.14801E+13,36152447,100313691,1,5,1,6,6,6,7,N,6,4,N,5,6
4.14801E+13,36123418,100314307,1,5,1,6,6,5,6,N,5,4,N,5,6
4.14801E+13,36271570,100065607,1,5,1,N,N,N,7,7,7,N,N,5,6
4.14801E+13,36123889,100075333,1,5,1,N,N,N,8,7,7,7,N,5,6
4.14801E+13,36151610,100075307,1,5,1,5,5,5,7,N,5,4,N,5,6
4.14801E+13,36211723,100075277,1,5,1,6,5,6,6,N,5,4,N,5,6
4.14801E+13,36233292,100131884,1,5,1,N,N,N,7,7,7,7,N,5,7
4.14802E+13,36120602,100191492,1,5,1,5,5,5,5,N,5,4,N,5,6
4.14802E+13,36120582,100172868,1,5,1,N,N,N,7,6,6,N,N,5,6
4.14802E+13,36104712,100215943,1,5,1,6,6,6,7,N,6,4,N,5,7
4.14802E+13,36120626,100204535,1,5,1,N,N,N,7,7,7,9,N,5,6
4.14802E+13,36120608,100194777,1,5,5,6,7,7,7,N,7,6,N,5,9
4.14802E+13,36262202,100194801,1,5,4,6,6,6,7,N,5,4,N,4,7
4.14802E+13,36284759,100185124,1,5,5,7,8,8,8,N,8,9,N,5,8
4.14803E+13,36272426,100090648,1,5,1,N,N,N,7,6,6,8,N,5,7
4.14803E+13,36181149,100010431,1,5,1,6,6,6,7,N,6,5,N,5,6
4.14803E+13,36120692,100281102,1,5,1,N,N,N,6,6,6,N,N,5,6
041480AA0142001,36251836,100230294,1,5,1,N,N,N,6,6,6,6,N,5,9
041480AA0194001,36270741,100034052,1,5,4,7,6,6,4,N,6,5,N,5,7
041480AA0249002,36281127,100165027,1,5,5,7,7,7,7,N,7,6,N,5,7
4.171E+13,36023730,102000618,1,5,1,6,6,5,6,N,5,7,N,5,6
4.171E+13,36012412,101594608,1,5,1,N,N,N,7,6,5,6,N,5,3
4.171E+13,35562709,101590894,1,5,1,N,N,N,6,7,5,N,N,5,6
4.171E+13,35550868,101585280,1,5,1,6,6,7,7,N,6,7,N,5,6
4.171E+13,36012705,101594427,1,4,5,7,6,6,N,N,6,6,7,5,N
4.171E+13,36012367,101594264,1,4,5,6,6,6,N,N,6,6,9,5,N
4.171E+13,36023878,102000884,1,5,1,6,6,6,6,N,6,6,N,5,7
4.171E+13,35550938,101585457,1,5,5,7,8,7,7,N,7,6,N,5,6
4.171E+13,35471289,101572867,1,5,1,6,6,6,6,N,6,6,N,5,6
4.171E+13,35465945,101572721,1,5,1,5,5,5,7,N,5,7,N,5,9
4.171E+13,35432549,101575263,1,5,1,6,5,6,6,N,5,6,N,5,6
4.171E+13,35442173,101575216,1,5,1,5,5,6,6,N,5,6,N,5,9
4.171E+13,35465914,101572794,1,5,1,6,5,5,6,N,5,6,N,5,9
4.171E+13,35442182,101575340,1,5,1,7,5,5,7,N,5,6,N,5,6
4.171E+13,35432586,101575391,1,5,1,6,6,6,6,N,6,6,N,5,6
4.171E+13,35471296,101572953,1,5,1,6,6,6,7,N,6,7,N,5,6
4.171E+13,35412549,101575490,1,1,5,7,7,7,N,N,7,6,5,5,N
4.171E+13,35515611,102010370,1,5,1,N,N,N,6,6,6,9,N,5,6
